wins,plays,win_rate,rate,rate_change,wins_total,plays_total,time
0,0,0.0,8000,0,36098,65038,2024-05-08 21:49:28
0,0,0.0,8000,0,36098,65038,2025-06-20 21:14:57
0,0,0.0,8000,0,36098,65038,2025-06-21 21:14:02
0,0,0.0,8000,0,36098,65038,2025-06-23 21:13:33
0,0,0.0,8000,0,36098,65038,2025-06-24 21:13:28
