wins,plays,win_rate,rate,rate_change,wins_total,plays_total,time
0,0,0.0,7174,0,5895,12146,2024-05-08 21:49:28
0,0,0.0,7174,0,5895,12146,2025-06-20 21:14:55
0,0,0.0,7174,0,5895,12146,2025-06-21 21:13:59
0,0,0.0,7174,0,5895,12146,2025-06-23 05:12:38
